source,interaction,target
X3569,1,X4170
X3932,1,X3654
X2049,1,X9112
X57804,1,X5985
X3280,-1,X2548
X79902,1,X8487
X79902,1,X9169
X79902,1,X9839
X8324,1,X2775
X10671,-1,X3831
X823,1,X284217
X4659,1,X140465
X522,1,X5175
X3065,-1,X9077
X5600,1,X7020
X7124,1,X728642
X1292,1,X8515
X685,1,X5595
X7060,1,X3678
X5567,1,X56957
X8798,1,X11165
X7297,1,X920
X816,1,X57172
X2335,1,X332
X6009,1,X1978
X3055,1,X2549
X2324,1,X5291
X5701,1,X10393
X1849,-1,X5603
X1017,-1,X1871
X4217,1,X4609
X5713,1,X7321
X3588,1,X3718
X1263,1,X2113
X2185,1,X2113
X5597,1,X26528
X7124,1,X6610
X387,1,X4318
X6720,-1,X9420
X7097,-1,X3576
X6376,1,X729230
X6256,1,X10999
X10213,1,X991
X9314,1,X1960
X823,-1,X5588
X5588,1,X823
X5903,1,X6632
X2967,1,X5435
X57761,1,X91392
X3918,1,X5621
X3725,1,X3976
X7422,1,X54567
X905,1,X790
X9491,1,X8065
X7337,1,X2555
X5880,1,X8936
X5063,1,X3985
X3692,1,X6209
X7040,1,X4086
X5515,1,X9985
X375,1,X8394
X2781,1,X998
X5045,1,X4853
X9530,1,X3691
X10454,1,X5606
X6197,1,X5518
X699,1,X602
X1459,1,X1457
X5467,1,X7316
X5685,1,X29882
X1101,1,X3675
X207,1,X1112
X23327,-1,X1956
X8835,-1,X5618
X8550,1,X1195
X5521,-1,X7533
X4927,1,X3836
X695,1,X6654
X7414,1,X1399
X85407,-1,X1856
X2885,1,X3845
X5576,1,X572
X29882,1,X6790
X5757,-1,X8125
X7525,1,X1950
X8431,-1,X183
X3315,1,X7525
X5705,1,X11065
X156,1,X252884
X5688,1,X8065
X3593,1,X6772
X2534,1,X1831
X10197,1,X51434
X23163,-1,X1211
X6198,1,X6192
X5684,1,X6500
X25759,1,X5601
X6256,1,X4973
X9021,-1,X9111
X11186,1,X11329
X5701,1,X1163
X2817,1,X3932
X7531,1,X5605
X54331,1,X2268
X5595,-1,X2256
X2256,1,X5595
X5581,-1,X3845
X5627,-1,X2157
X1956,1,X3910
X2778,1,X54331
X1291,1,X3679
X5058,1,X55796
X197131,1,X6500
X405,1,X8553
X23624,1,X8503
X6925,1,X8313
X925,-1,X940
X940,-1,X925
X983,1,X5577
X3918,1,X5290
X1268,1,X5494
X3791,1,X207
X8651,-1,X3597
X463,-1,X2160
X64223,-1,X1977
X1456,1,X1409
X124923,1,X5621
X9021,-1,X163702
X2150,1,X5743
X998,1,X5337
X2260,1,X3141
X4781,1,X171568
X83439,1,X4609
X3716,1,X4286
X23511,1,X3837
X6146,1,X3479
X3655,1,X5290
X2931,1,X6256
X5693,1,X6500
X5687,1,X64682
X2252,1,X5595
X5595,-1,X2252
X3913,1,X960
X5340,1,X4318
X4318,1,X5340
X8651,-1,X3572
X58985,1,X3718
X998,1,X9459
X9459,1,X998
X9542,1,X5594
X5970,1,X7187
X5292,1,X5906
X925,-1,X942
X942,-1,X925
X3645,1,X5290
X2475,1,X5080
X3692,1,X6146
X51347,1,X5595
X5534,1,X79589
X4916,1,X6016
X348995,1,X6636
X3932,-1,X3559
X1021,1,X56957
X23624,-1,X53833
X9861,1,X51433
X207,1,X7247
X1855,-1,X4854
X51588,-1,X6776
X9392,-1,X7040
X7175,1,X6634
X1869,1,X283848
X7029,-1,X5932
X5707,1,X51433
X3913,1,X3685
X9267,1,X387
X1452,1,X7532
X2056,1,X79581
X10762,1,X7884
X56616,1,X842
X10014,-1,X4089
X652,1,X7422
X929,1,X6387
X8648,1,X4088
X5069,-1,X3488
X3687,1,X5771
X3716,1,X3845
X23140,1,X6790
X8445,1,X6282
X92,1,X4090
X5688,1,X51343
X1386,1,X5156
X11338,1,X6635
X30818,1,X2353
X7409,1,X5880
X29979,1,X6500
X6927,-1,X4609
X1729,1,X284217
X5608,1,X1831
X5581,1,X83700
X2115,1,X4092
X5720,1,X246184
X2775,-1,X919
X4261,1,X4802
X3269,1,X2769
X11051,1,X1479
X996,1,X25847
X25847,1,X996
X10459,-1,X51433
X3827,1,X2161
X6934,1,X1462
X51715,-1,X6608
X9263,1,X7507
X2252,1,X5335
X55243,1,X8503
X7042,1,X53358
X7025,1,X4843
X10578,1,X718
X4928,1,X6606
X7187,-1,X5601
X7422,1,X5290
X1398,1,X23533
X3929,1,X9235
X22808,1,X5291
X5327,1,X7051
X3845,1,X7442
X3684,1,X5771
X1956,1,X3659
X3659,1,X1956
X1647,1,X1019
X6347,1,X5600
X9263,1,X10425
X1401,1,X6352
X11156,1,X999
X5777,-1,X3563
X1291,1,X51206
X7534,1,X5604
X4318,1,X4155
X9971,1,X1634
X5894,1,X5052
X7818,1,X841
X5062,1,X10746
X2534,1,X6426
X6597,1,X2962
X3815,1,X6198
X5518,-1,X58494
X720,1,X718
X1869,-1,X367
X3684,1,X1398
X5684,1,X6921
X1956,1,X3908
X1030,-1,X595
X29760,1,X7410
X4091,1,X1386
X10209,1,X6203
X998,1,X128239
X2263,1,X6696
X6257,1,X7124
X5468,1,X8848
X6615,-1,X999
X5699,1,X51343
X9180,1,X7297
X5585,1,X10499
X8737,1,X637
X23165,1,X22916
X6196,1,X7335
X831,-1,X7430
X6464,-1,X6609
X5879,-1,X1002
X2931,1,X54665
X4217,1,X1147
X7465,1,X7314
X246184,1,X7324
X382,1,X8396
X387,1,X1730
X2787,1,X5290
X8312,1,X7157
X4763,1,X2959
X5810,1,X11277
X11277,1,X5810
X4149,1,X3320
X1399,1,X6885
X5687,1,X7321
X5293,1,X6654
X5566,1,X648
X2273,1,X8204
X5686,1,X6921
X1453,1,X84152
X5427,1,X5981
X8803,1,X3569
X6598,1,X2908
X2207,1,X2885
X5155,1,X3055
X3055,1,X5155
X1301,1,X3694
X197131,1,X11065
X3725,1,X8061
X3915,1,X960
X4090,1,X3400
X5290,1,X5880
X840,-1,X1111
X23198,1,X29882
X5879,1,X653361
X3569,1,X6288
X6288,1,X3569
X7534,-1,X3364
X5260,1,X5836
X6601,1,X2908
X2782,1,X5747
X8503,1,X2059
X207,1,X4790
X1326,1,X1407
X6778,1,X8651
X905,1,X25920
X5058,1,X10097
X8021,1,X6606
X1235,1,X3717
X6500,-1,X4790
X960,1,X6387
X5688,1,X8881
X3416,-1,X6622
X6622,-1,X3416
X4323,1,X5116
X10818,1,X4893
X348995,1,X10921
X3955,1,X4854
X5587,1,X3694
X64682,1,X6790
X1282,1,X8515
X2200,1,X4312
X5590,-1,X3082
X2324,1,X5296
X5507,-1,X5260
X10787,1,X10093
X5928,-1,X4089
X2321,1,X6714
X1022,1,X5000
X5295,1,X27071
X2335,1,X7124
X7157,1,X64782
X93649,1,X7011
X5707,1,X1163
X5575,1,X5528
X10454,1,X4214
X2911,1,X23236
X5747,1,X64283
X6257,1,X364
X8738,1,X841
X122809,-1,X9180
X9175,1,X84307
X3082,1,X4843
X2774,1,X114
X55970,1,X57580
X7158,1,X79840
X3717,1,X818
X5600,1,X51283
X7029,-1,X8409
X23426,1,X63826
X10075,1,X4149
X83737,1,X6387
X55787,1,X8848
X5714,1,X1017
X6996,1,X8930
X10318,-1,X4790
X367,1,X5152
X4782,-1,X595
X1848,-1,X5602
X9068,-1,X4023
X2149,1,X284
X5720,1,X29882
X5688,1,X51433
X28964,-1,X382
X3594,1,X920
X6778,1,X8835
X1933,1,X1937
X115727,1,X4893
X2648,1,X3516
X920,1,X5777
X5777,1,X920
X5530,1,X2060
X1020,1,X10073
X4149,1,X3939
X2268,1,X4194
X2782,1,X9181
X7058,1,X3673
X2264,1,X140809
X5709,-1,X6622
X6622,-1,X5709
X8648,1,X2168
X2113,1,X285
X3561,1,X4609
X1293,1,X6385
X51588,-1,X2118
X208,1,X5139
X5295,-1,X5594
X3908,1,X5290
X4690,1,X5879
X5879,1,X4690
X56924,1,X2017
X1020,1,X6622
X10902,1,X5468
X2354,-1,X7040
X5170,1,X3693
X23411,1,X5925
X5828,1,X5724
X54361,1,X7525
X2885,-1,X6774
X86,1,X3329
X8850,1,X3659
X8894,1,X6228
X10714,1,X6118
X7059,1,X8515
X902,1,X1019
X6502,-1,X7157
X53944,1,X55616
X29904,1,X572
X22798,1,X3685
X1983,1,X8661
X122809,-1,X3460
X5716,1,X29945
X2113,1,X8651
X5704,1,X8881
X4609,-1,X3688
X5567,1,X3059
X1385,1,X1906
X3717,1,X80306
X860,1,X3725
X3561,1,X4893
X2775,1,X4846
X857,1,X207
X7124,1,X5243
X79885,-1,X4089
X7040,-1,X7097
X9734,-1,X3164
X627,1,X5607
X23624,-1,X3588
X6598,1,X2962
X80310,1,X6776
X8515,1,X1399
X7329,1,X7227
X5685,1,X996
X5347,1,X51433
X23291,-1,X7422
X8607,1,X1736
X4790,1,X6722
X51377,1,X51343
X81035,1,X8803
X627,1,X2549
X56034,1,X5290
X302,1,X5327
X4149,1,X23089
X5578,1,X7531
X6773,1,X5292
X4149,-1,X3688
X5717,1,X1017
X1847,-1,X6300
X9669,1,X6158
X1460,1,X409
X3909,1,X9900
X5709,1,X1163
X7043,-1,X7042
X7042,-1,X7043
X5704,1,X1017
X3691,1,X9564
X5008,1,X9507
X5578,1,X9672
X2057,1,X867
X867,-1,X2057
X8428,1,X56165
X8798,1,X5566
X7525,1,X5594
X4915,1,X998
X2787,1,X23533
X2057,1,X6772
X6772,1,X2057
X8807,-1,X6775
X6775,1,X8807
X6259,1,X8321
X3717,1,X5829
X9575,1,X8914
X8914,-1,X9575
X5921,1,X207
X4791,1,X595
X8021,1,X5901
X3914,1,X1605
X7097,1,X6347
X10209,1,X3039
X655,1,X1906
X2237,1,X5424
X2071,1,X5431
X4853,1,X113878
X8323,1,X54331
X10000,1,X8517
X4869,1,X367
X942,1,X7535
X5062,-1,X91807
X843,1,X1977
X7059,1,X3695
X916,1,X5777
X5777,1,X916
X9669,1,X6229
X4283,1,X1230
X4839,1,X6774
X5613,1,X148327
X4752,1,X129401
X975,1,X6352
X6850,1,X3190
X4316,1,X7035
X3481,1,X1385
X1277,1,X3655
X4086,1,X3398
X3692,1,X6222
X553,1,X9630
X2303,1,X5054
X2782,1,X5332
X7458,1,X1981
X3172,-1,X7220
X1387,1,X2168
X6927,1,X2538
X9655,-1,X3587
X2353,1,X7423
X8576,1,X5204
X6850,1,X2241
X2247,1,X290
X6469,1,X6491
X5427,1,X5426
X1026,1,X10097
X7027,1,X990
X4058,1,X5595
X1871,-1,X5933
X8894,1,X6209
X6599,1,X6872
X3673,1,X5771
X1869,1,X857
X3717,1,X53358
X5903,1,X25929
X23291,-1,X26271
X8738,1,X8439
X7040,1,X6591
X4804,1,X839
X2071,1,X6119
X1282,1,X9672
X2309,1,X4303
X8515,1,X5747
X1456,-1,X2737
X9631,1,X65109
X10370,1,X3295
X1025,1,X5432
X3692,1,X6217
X5711,1,X51343
X5594,-1,X6383
X6383,1,X5594
X5747,1,X5621
X3600,1,X4619
X3164,1,X1869
X5594,1,X7077
X7297,1,X5970
X835,1,X8661
X5903,1,X51692
X760,1,X759
X9263,1,X25850
X10817,1,X4893
X5518,1,X26119
X405,1,X1906
X5624,-1,X4843
X1385,1,X2056
X1019,1,X3400
X1489,1,X6347
X133,1,X3162
X7157,1,X55544
X2071,1,X5441
X4089,1,X4208
X79660,-1,X805
X4097,1,X4312
X824,-1,X5777
X51107,1,X4855
X8835,-1,X3454
X3932,1,X598
X5581,1,X71
X3911,1,X1605
X5170,1,X5610
X7976,1,X54331
X3159,1,X4318
X5328,1,X80310
X2778,1,X5288
X7189,1,X23085
X5528,-1,X84152
X84152,-1,X5528
X196,-1,X7040
X5688,1,X7321
X7481,1,X2782
X710,-1,X2161
X5715,1,X10393
X824,-1,X387
X8204,1,X1374
X890,1,X545
X5684,1,X51529
X23643,1,X387
X204851,1,X10980
X6446,1,X1080
X3659,-1,X1017
X3717,1,X4893
X5594,1,X5478
X7132,1,X5871
X3643,1,X23624
X1855,1,X2931
X2736,1,X2735
X1387,-1,X4303
X919,1,X25759
X6500,-1,X1026
X51606,1,X4040
X5747,1,X602
X7534,-1,X5810
X25998,-1,X29760
X2263,1,X7812
X4914,1,X2036
X3717,-1,X801
X8321,1,X1487
X4615,1,X4803
X6196,1,X7533
X23624,-1,X3459
X2535,1,X2776
X925,1,X3937
X1540,-1,X8717
X6199,1,X2768
X2965,1,X2908
X7066,1,X6776
X7979,1,X29945
X857,1,X10825
X5294,-1,X3429
X5295,1,X5335
X5970,1,X3661
X5578,1,X3910
X7465,1,X2113
X7709,-1,X3691
X2534,1,X2549
X5327,1,X2335
X5567,-1,X3672
X11277,1,X675
X4233,1,X5296
X2260,1,X6204
X5104,-1,X7056
X7056,1,X5104
X1536,1,X4313
X8503,1,X10000
X6934,1,X100133941
X816,1,X5606
X4067,1,X53358
X8864,1,X7351
X5533,1,X51433
X23511,1,X9939
X5533,1,X8881
X83464,1,X9672
X9655,-1,X3977
X55740,1,X10094
X841,1,X1981
X4331,1,X595
X1453,1,X127933
X6908,1,X1052
X7040,1,X25759
X83737,-1,X4233
X8555,1,X246184
X7043,1,X23118
X5187,-1,X54205
X54205,1,X5187
X9314,1,X324
X914,1,X5575
X1387,1,X7124
X7428,-1,X5436
X2033,1,X3576
X87,-1,X5338
X1282,1,X3678
X1022,1,X2268
X7058,1,X3680
X4928,1,X25929
X7525,1,X5970
X6257,1,X5105
X7020,1,X2149
X5695,1,X6921
X1292,1,X3695
X3553,1,X3594
X3594,1,X3553
X3690,1,X5879
X5903,1,X7884
X2034,1,X9429
X22919,-1,X7013
X6714,-1,X2264
X9215,1,X1435
X4927,1,X51692
X3109,1,X920
X25759,-1,X6609
X3908,1,X22801
X11047,1,X6500
X1284,1,X6383
X389,-1,X387
X3553,1,X5594
X10193,-1,X3815
X8850,1,X9013
X987,1,X6347
X4790,1,X5595
X5595,1,X4790
X5970,1,X330
X8841,-1,X1649
X3105,-1,X55824
X3756,-1,X3479
X7442,1,X4312
X3269,1,X2767
X6256,1,X5743
X5603,1,X9252
X4303,1,X1027
X23225,1,X8487
X23225,1,X9169
X23225,1,X9839
X10209,1,X6222
X5329,1,X80310
X5530,1,X25847
X1969,1,X387
X2868,1,X729230
X3594,1,X3554
X7100,1,X3576
X4256,-1,X649
X30837,-1,X3953
X1956,1,X22798
X5203,1,X5624
X58191,1,X1524
X3553,1,X5321
X2920,1,X729230
X30837,-1,X163702
X8556,-1,X8697
X29979,1,X7324
X3091,1,X5045
X3695,1,X1398
X1513,-1,X581
X55787,1,X834
X55681,1,X3141
X50509,1,X3690
X5692,1,X29945
X1026,1,X5313
X3559,1,X5590
X8798,1,X5702
X3717,1,X3569
X1029,-1,X894
X5037,1,X332
X6196,1,X8853
X10011,1,X2168
X23327,-1,X94015
X5290,1,X382
X1983,1,X6227
X5879,1,X56924
X56924,1,X5879
X7124,1,X2268
X367,1,X6696
X5686,1,X8697
X23225,1,X3837
X10672,1,X10160
X10160,-1,X10672
X10019,-1,X9021
X3716,-1,X801
X9170,1,X2769
X22801,1,X5747
X5686,1,X1163
X7525,1,X55503
X23327,-1,X2263
X185,1,X285
X5163,-1,X7040
X3815,1,X3553
X6355,1,X1235
X4689,1,X5603
X2263,-1,X10818
X3569,1,X4233
X6464,1,X259230
X6464,-1,X22806
X2064,1,X10987
X333,1,X7314
X5934,-1,X672
X7040,1,X3371
X1293,1,X6382
X2911,1,X9630
X55243,1,X5293
X55527,-1,X4790
X545,1,X4176
X9491,1,X6923
X7148,1,X3694
X83478,1,X1647
X23114,1,X4897
X6654,1,X5747
X2305,-1,X332
X284,-1,X4790
X6257,1,X4312
X1950,1,X6300
X904,1,X5435
X7186,1,X5609
X3569,1,X3643
X23624,-1,X3932
X7057,1,X3673
X5530,-1,X4133
X10365,-1,X5321
X252983,-1,X6810
X1675,1,X629
X2869,1,X2149
X1459,1,X5610
X6667,1,X894
X4215,1,X4790
X5594,1,X5915
X2033,-1,X4609
X57154,-1,X4914
X8894,1,X51081
X3122,1,X28988
X6423,-1,X2535
X8295,1,X3329
X7010,1,X1398
X53944,-1,X8312
X55243,1,X7225
X5925,-1,X840
X2042,1,X3141
X64840,1,X7474
X25,1,X6777
X6773,1,X894
X6696,1,X3679
X2782,1,X10564
X8445,1,X1104
X1104,1,X348995
X5698,-1,X6622
X6622,-1,X5698
X12,-1,X4318
X3915,1,X3678
X2034,1,X3791
X7040,-1,X4486
X4486,-1,X7040
X5879,1,X8503
X8503,1,X5879
X658,1,X2869
X7040,1,X4753
X207,1,X5094
X1983,1,X6205
X3107,1,X925
X387,-1,X25759
X2971,1,X1277
X2794,1,X3297
X6300,1,X4149
X2782,-1,X3122
X7709,-1,X3655
X10419,1,X79833
X958,1,X207
X3240,1,X387
X6885,1,X6256
X6792,1,X6300
X5159,-1,X55824
X5710,1,X246184
X5581,1,X3696
X5579,1,X4792
X50507,1,X10531
X57521,1,X10891
X5509,-1,X5257
X3914,1,X2017
X1876,-1,X7083
X5692,1,X1163
X6464,1,X5879
X90480,-1,X3164
X8835,-1,X50615
X5781,1,X5590
X284217,1,X6714
X9669,1,X6181
X4609,1,X332
X5864,1,X6844
X1196,1,X22916
X4089,1,X6934
X2776,1,X7409
X9466,1,X6775
X367,1,X2770
X51371,1,X996
X4773,1,X1606
X2868,1,X1236
X3593,1,X4616
X7006,1,X7410
X904,1,X5440
X920,1,X942
X942,-1,X920
X9669,1,X6188
X7186,1,X5604
X1915,1,X842
X940,1,X27347
X5601,1,X3397
X6237,1,X5291
X23309,-1,X2735
X6595,1,X578
X25825,1,X23621
X1906,1,X4883
X2066,1,X23533
X6352,1,X729230
X4804,1,X3265
X7709,1,X6556
X8717,1,X4217
X7029,1,X8824
X3091,1,X5209
X2215,1,X5295
X9883,1,X5901
X2259,1,X5156
X3965,1,X1051
X658,1,X64410
X92140,1,X4318
X942,1,X5588
X58528,-1,X64223
X1401,1,X1435
X5705,1,X6921
X1643,1,X6117
X3280,1,X2177
X118788,1,X207
X11047,1,X11065
X57172,-1,X9734
X3488,1,X5595
X6667,1,X3693
X6272,1,X5602
X5290,1,X595
X8826,-1,X23265
X196,-1,X4790
X1387,1,X624
X5686,1,X7324
X204851,1,X5594
X6256,1,X1374
X4149,1,X4869
X369,1,X4154
X9688,1,X6636
X6721,1,X11332
X8480,1,X10482
X23710,1,X10533
X5663,-1,X81502
X6776,1,X5293
X6774,1,X5321
X3091,1,X4907
X10197,1,X8881
X7525,1,X5600
X10922,1,X1407
X3791,1,X8503
X2357,1,X3684
X1017,-1,X25847
X5906,1,X1499
X7040,1,X1277
X8086,1,X6634
X7307,1,X6629
X4659,1,X4636
X4851,-1,X2548
X8536,1,X4208
X5908,1,X3676
X90993,1,X4286
X1500,1,X4248
X84254,1,X3141
X9883,1,X51692
X4927,1,X6633
X10163,1,X60
X23493,-1,X93649
X5340,1,X2151
X4804,1,X5602
X3845,1,X9459
X8550,1,X10856
X3912,1,X207
X2534,1,X6773
X5688,1,X9978
X7042,1,X6464
X4715,1,X26227
X5777,-1,X3601
X5595,1,X1019
X51035,1,X29882
X9883,1,X11218
X8874,1,X2017
X695,1,X6196
X7432,-1,X7098
X3725,-1,X4609
X996,1,X7324
X4927,1,X6632
X51377,1,X6921
X154,1,X9266
X5584,1,X56957
X9655,-1,X1271
X1302,1,X3688
X4057,1,X5970
X5706,1,X29945
X3563,1,X6776
X3687,1,X5747
X4968,-1,X5893
X5893,1,X4968
X5710,1,X7321
X5705,1,X8697
X3692,1,X6193
X28992,-1,X999
X7422,1,X9564
X468,1,X26471
X2263,1,X4776
X5687,1,X6921
X5705,1,X51343
X5715,1,X11065
X53944,1,X7534
X2770,1,X5595
X5424,1,X10714
X867,-1,X3575
X6416,1,X9406
X6118,1,X9527
X8894,1,X6217
X5563,1,X1080
X1906,1,X1281
X2071,1,X5436
X93624,1,X27113
X5159,1,X9112
X6366,-1,X3627
X5714,1,X7324
X2915,1,X2769
X7048,1,X3306
X2068,1,X5440
X4094,-1,X290
X5970,-1,X4023
X3908,1,X3685
X4752,1,X347344
X7319,1,X1487
X91754,1,X3059
X10076,-1,X6772
X5682,1,X11065
X10011,1,X3295
X1909,1,X1950
X4983,-1,X387
X3910,1,X5621
X5880,-1,X10787
X254531,1,X30835
X8976,1,X6188
X891,1,X26271
X7450,1,X3676
X6500,1,X8841
X2071,1,X6908
X22926,-1,X6721
X6776,1,X9655
X3315,1,X9978
X3728,1,X7408
X5154,1,X53358
X8480,1,X6636
X3845,1,X7531
X23225,1,X3065
X6300,1,X8986
X2782,1,X7984
X1385,1,X4846
X5588,1,X5777
X8717,1,X1147
X3688,1,X2885
X695,1,X9183
X83931,1,X3141
X1311,1,X3678
X4781,1,X661
X5698,1,X996
X6772,1,X5292
X5578,-1,X4023
X5300,-1,X7529
X6934,1,X10642
X5719,1,X11065
X5347,1,X660
X7525,-1,X2042
X6714,1,X4690
X5717,1,X29882
X7066,1,X5295
X7528,-1,X1756
X4928,1,X6633
X5581,1,X3691
X6749,1,X1026
X6387,1,X5295
X7029,1,X990
X23165,1,X10250
X843,1,X1981
X89846,1,X998
X5058,1,X138151
X999,1,X8394
X1871,-1,X6688
X6423,-1,X80326
X5709,1,X6500
X5290,1,X1432
X486,1,X3162
X2885,1,X1796
X525,1,X10159
X7391,-1,X5730
X1399,1,X8503
X9133,1,X9748
X7852,1,X2782
X2782,-1,X7852
X1843,1,X3091
X51265,1,X55796
X2475,1,X808
X8717,1,X4790
X391,1,X5879
X2117,1,X1874
X3932,1,X2048
X2048,1,X3932
X5499,1,X2998
X11069,1,X5908
X84254,1,X23589
X6777,1,X11040
X1964,1,X6187
X3084,1,X3717
X7297,1,X3554
X7124,1,X5337
X1101,1,X3693
X7450,1,X5594
X1281,1,X3685
X5241,1,X5602
X7297,1,X916
X6667,-1,X4023
X55740,1,X10092
X5296,1,X7294
X8567,1,X841
X5719,1,X64682
X5714,1,X64682
X26270,1,X4791
X4609,1,X1021
X5584,1,X8517
X80233,1,X55215
X22808,1,X5295
X355,1,X3551
X6934,1,X8061
X10746,1,X4790
X4086,-1,X3224
X57172,1,X5879
X5613,1,X1499
X4093,1,X3399
X6776,1,X4049
X5696,1,X9978
X2775,1,X5331
X11156,1,X389
X5788,1,X920
X3910,1,X2017
X4311,-1,X2258
X4915,1,X2549
X1021,-1,X7027
X3305,-1,X5601
X23636,1,X7514
X7059,1,X6385
X5170,1,X660
X5716,-1,X4193
X1983,1,X2512
X650,1,X5228
X9423,1,X387
X1956,1,X3572
X6427,1,X6629
X207,1,X8202
X7525,1,X9815
X2932,1,X8321
X1975,1,X1981
X8086,1,X29894
X8550,1,X4193
X50509,1,X3675
X3685,1,X5286
X10401,-1,X6777
X9149,1,X2274
X1540,-1,X6772
X5879,1,X6709
X7040,-1,X7043
X7043,-1,X7040
X1536,1,X1432
X10672,1,X389
X5347,-1,X7124
X207,1,X8522
X5155,1,X5879
X5879,-1,X5155
X5170,1,X8517
X3091,1,X7043
X835,-1,X4001
X5579,1,X2002
X2185,1,X6647
X3679,1,X1399
X3725,1,X7042
X207,1,X177
X10524,1,X4830
X1292,1,X6385
X367,1,X2781
X284086,1,X23339
X2048,1,X5058
X5739,1,X6774
X6622,-1,X51035
X51035,-1,X6622
X10319,1,X3693
X1906,1,X3576
X5686,1,X8881
X3725,1,X23462
X1207,1,X79833
X9351,-1,X5295
X3569,1,X183
X207,1,X4293
X6927,1,X4792
X2335,-1,X9507
X6597,-1,X6594
X5683,1,X51529
X5501,-1,X805
X2099,1,X57504
X1871,-1,X6908
X207,1,X6009
X55135,1,X1736
X1386,1,X598
X5770,-1,X5290
X2268,1,X5291
X5689,1,X64682
X7124,1,X9235
X3687,1,X9564
X388,1,X4790
X5903,1,X3065
X51434,-1,X891
X1278,1,X3676
X5694,1,X6500
X2908,1,X301
X2773,1,X5290
X1495,1,X23396
X6787,1,X51460
X834,1,X387
X5606,1,X5599
X284086,1,X64410
X545,-1,X8900
X7157,-1,X9890
X7157,-1,X5552
X5552,1,X7157
X11261,1,X4772
X1196,1,X54816
X9459,1,X5880
X8021,1,X4116
X657,1,X23118
X11279,1,X595
X10213,-1,X6622
X6622,-1,X10213
X7027,1,X6240
X2908,-1,X6401
X998,1,X2017
X8844,1,X7533
X3985,1,X11269
X25847,-1,X9232
X2869,1,X8853
X10451,1,X3265
X2257,1,X5290
X920,1,X53358
X891,1,X11065
X1022,1,X55796
X3932,1,X5600
X904,1,X5432
X8021,1,X6634
X5159,1,X8877
X5595,-1,X5300
X4149,1,X7083
X659,1,X177
X7124,1,X5663
X10524,1,X3329
X905,1,X7469
X5155,1,X8877
X7029,-1,X672
X9320,1,X7321
X9184,-1,X8881
X55845,1,X10092
X4782,1,X55703
X7042,1,X5528
X6500,1,X4855
X6908,-1,X7124
X2247,-1,X7157
X4149,1,X3308
X5704,1,X991
X5175,1,X9564
X6422,-1,X7484
X5590,1,X9112
X5708,1,X29882
X10319,1,X8516
X3976,1,X3716
X6778,1,X3123
X2057,1,X2549
X5649,1,X3676
X1195,1,X7428
X3320,1,X5728
X3726,1,X9988
X1196,1,X2274
X1293,1,X51206
X8454,-1,X2736
X1869,1,X5902
X8061,1,X7056
X3688,1,X5295
X5271,-1,X5045
X920,1,X2353
X7450,1,X3691
X6741,1,X5435
X4087,1,X1875
X284217,1,X6464
X4773,1,X10320
X207,1,X3398
X2967,1,X5430
X7852,1,X5296
X2056,1,X759
X5159,1,X5294
X6857,1,X6844
X23511,1,X4116
X1909,1,X10800
X6730,1,X6727
X1964,1,X6235
X975,1,X3689
X2908,-1,X5328
X6850,1,X140809
X6775,1,X6773
X3303,-1,X7319
X3122,1,X11184
X54331,1,X23236
X9846,1,X3875
X6196,1,X5970
X9021,-1,X3590
X3105,1,X5777
X56477,1,X1234
X57761,1,X56957
X2185,1,X2309
X987,1,X8570
X11277,1,X1263
X5903,1,X1977
X129401,1,X10482
X4609,-1,X4691
X6773,1,X9021
X9631,1,X51692
X5594,-1,X2254
X2254,1,X5594
X23624,-1,X3570
X2353,1,X5447
X7088,-1,X595
X5547,1,X3827
X5792,1,X4058
X5720,1,X8945
X2319,1,X2011
X23624,1,X5293
X9064,1,X8517
X9978,-1,X1017
X5155,1,X6777
X5155,1,X6654
X4149,-1,X2966
X4088,-1,X2214
X131873,1,X22801
X22800,1,X5291
X824,-1,X867
X6775,1,X8835
X9111,1,X894
X23385,1,X4855
X4920,1,X5879
X5686,1,X9978
X9700,1,X10735
X55681,1,X8725
X27043,1,X6774
X1025,1,X25920
X3594,1,X3716
X5727,1,X6491
X79581,1,X10544
X6387,1,X6774
X5577,1,X2778
X7057,1,X3694
X3693,1,X9564
X5156,1,X3265
X6927,1,X229
X1163,1,X1027
X8576,1,X5901
X64750,-1,X2066
X6777,1,X5551
X2781,1,X5879
X1017,-1,X246184
X6794,1,X6047
X5711,1,X64682
X57154,-1,X5156
X367,1,X2767
X1288,1,X3696
X4869,1,X5595
X3725,1,X5228
X5328,1,X3383
X2068,1,X6118
X246184,1,X29882
X29882,1,X246184
X28964,-1,X5879
X5687,1,X7324
X7124,1,X5524
X9320,1,X51529
X904,1,X5437
X7249,-1,X54386
X472,1,X1032
X2932,-1,X9586
X2354,-1,X4864
X5604,1,X596
X1282,1,X3695
X7124,1,X4843
X3091,1,X7424
X2773,-1,X5829
X958,1,X7157
X9146,-1,X6774
X3595,1,X3001
X1452,1,X1387
X2782,1,X9138
X405,1,X6387
X5290,1,X5599
X9491,1,X11065
X8515,1,X5771
X5601,1,X5743
X7465,1,X11331
X1017,-1,X29945
X83933,-1,X4089
X7456,1,X4773
X5629,1,X2324
X197131,1,X6921
X2308,1,X1030
X5292,1,X8061
X5714,1,X9978
X1386,1,X1843
X207,1,X3689
X5879,-1,X2549
